Number of Buildings Mentioned,What Happened,Type of Building,text,primary_country,date_posted,format,url,NER_extracted_geolocation
"      384,500        ",    Destroyed   ,     Household    ,"The government of Turkey currently estimates that 384,500 housing units have been destroyed.",Türkiye,2023-02-21 22:48:47+00:00,Situation Report,https://reliefweb.int/report/turkiye/situation-report-feb-20-2023-0000-data-last-updated-feb-20-2023-0800,
" 47,000 ", Damaged or Destroyed , Not specified ,"According to the Turkish Disaster and Emergency Management Authority (AFAD) and recent UN Flash Appeal, more than 9.1 million people have been affected in 11 provinces in Türkiye and more than 47,000 buildings have been destroyed or damaged.",Türkiye,2023-02-21 18:23:47+00:00,Situation Report,https://reliefweb.int/report/turkiye/situation-report-earthquakes-turkiye-february-20-2023-no1,Türkiye
" 9,100,000 ", Not specified , Not specified ,"According to the Turkish Disaster and Emergency Management Authority (AFAD) and recent UN Flash Appeal, more than 9.1 million people have been affected in 11 provinces in Türkiye and more than 47,000 buildings have been destroyed or damaged.",Türkiye,2023-02-21 18:23:47+00:00,Situation Report,https://reliefweb.int/report/turkiye/situation-report-earthquakes-turkiye-february-20-2023-no1,Türkiye
 11 , Not specified , Household or Residence ,"According to the Turkish Disaster and Emergency Management Authority (AFAD) and recent UN Flash Appeal, more than 9.1 million people have been affected in 11 provinces in Türkiye and more than 47,000 buildings have been destroyed or damaged.",Türkiye,2023-02-21 18:23:47+00:00,Situation Report,https://reliefweb.int/report/turkiye/situation-report-earthquakes-turkiye-february-20-2023-no1,Türkiye
" 500,000 ", Destroyed ," Household, Residence ","As the death toll from the 6 February earthquake disaster topped 41,000 in Türkiye, UN development experts said on Tuesday that 1.5 million people have been made homeless in the south of the country, where at least 500,000 new homes will need to be built.",Türkiye,2023-02-21 17:35:04+00:00,News and Press Release,https://reliefweb.int/report/turkiye/15-million-now-homeless-turkiye-after-quake-disaster-warn-un-development-experts,Türkiye
 1.5 million , Damaged ," Household, Residence ","As the death toll from the 6 February earthquake disaster topped 41,000 in Türkiye, UN development experts said on Tuesday that 1.5 million people have been made homeless in the south of the country, where at least 500,000 new homes will need to be built.",Türkiye,2023-02-21 17:35:04+00:00,News and Press Release,https://reliefweb.int/report/turkiye/15-million-now-homeless-turkiye-after-quake-disaster-warn-un-development-experts,Türkiye
        15           ,         Damaged           ,     Hospitals     ,Around 15 hospitals in the 10 provinces have been damaged.,Türkiye,2023-02-21 17:32:26+00:00,Situation Report,https://reliefweb.int/report/turkiye/turkiye-earthquake-february-2023-bi-weekly-highlights-21022023,
        170         ,           Damaged            , Pre-school facilities ,"Education: At least 900 schools were damaged by the earthquake and 170 used as
shelters.",Syria,2023-02-21 17:29:43+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-21022023,
        170         ,           Damaged            , Education Facilities ,"Education: At least 900 schools were damaged by the earthquake and 170 used as
shelters.",Syria,2023-02-21 17:29:43+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-21022023,
 170 , Used as shelters , School ,"Education: At least 900 schools were damaged by the earthquake and 170 used as
shelters.",Syria,2023-02-21 17:29:43+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-21022023,
        900         ,           Damaged            , Elementary Schools ,"Education: At least 900 schools were damaged by the earthquake and 170 used as
shelters.",Syria,2023-02-21 17:29:43+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-21022023,
 900 , Damaged , School ,"Education: At least 900 schools were damaged by the earthquake and 170 used as
shelters.",Syria,2023-02-21 17:29:43+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/syria-earthquake-february-2023-government-controlled-areas-bi-weekly-highlights-21022023,
 1 , Damaged , Not mentioned ,"Health: Already strained health facilities are being overwhelmed by the number of
casualties, with estimates as high as 12,400 people injured.",Syria,2023-02-21 17:27:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-21022023,
         55          ,        Fully Damaged         , Health centres ,"55 health facilities were partially
or fully damaged and medical, surgical equipment are limited as well as ICU beds.",Syria,2023-02-21 17:27:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-21022023,
 1 , Destroyed , Not mentioned ,"Health: Already strained health facilities are being overwhelmed by the number of
casualties, with estimates as high as 12,400 people injured.",Syria,2023-02-21 17:27:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-21022023,
         55          ,        Fully Damaged         , Hospitals      ,"55 health facilities were partially
or fully damaged and medical, surgical equipment are limited as well as ICU beds.",Syria,2023-02-21 17:27:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-21022023,
         55          ,        Partially Damaged       , Health centres ,"55 health facilities were partially
or fully damaged and medical, surgical equipment are limited as well as ICU beds.",Syria,2023-02-21 17:27:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-21022023,
         55          ,        Damaged        , Not mentioned   ,"55 health facilities were partially
or fully damaged and medical, surgical equipment are limited as well as ICU beds.",Syria,2023-02-21 17:27:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-21022023,
         55          ,        Partially Damaged       , Clinics        ,"55 health facilities were partially
or fully damaged and medical, surgical equipment are limited as well as ICU beds.",Syria,2023-02-21 17:27:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-21022023,
         55          ,        Partially Damaged       , Hospitals      ,"55 health facilities were partially
or fully damaged and medical, surgical equipment are limited as well as ICU beds.",Syria,2023-02-21 17:27:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-21022023,
         55          ,        Fully Damaged         , Clinics        ,"55 health facilities were partially
or fully damaged and medical, surgical equipment are limited as well as ICU beds.",Syria,2023-02-21 17:27:05+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/northwest-syria-earthquake-february-2023-bi-weekly-highlights-21022023,
 1                  , N/A                                      , Household         ,Those who want to rent their house at a low price have to open their house for a standard period of 1 year.,Türkiye,2023-02-21 15:26:12+00:00,News and Press Release,https://reliefweb.int/report/turkiye/let-my-home-be-your-home,
 15 , Damaged , Hospitals ,"Significant numbers of medical service centres were affected, with 15 hospitals across 10 provinces damaged.",Türkiye,2023-02-21 13:13:44+00:00,Appeal,https://reliefweb.int/report/turkiye/turkiye-europe-region-earthquakes-emergency-appeal-ndeg-mdrtr004-operational-strategy,
 420 , Damaged , Schools ,"They indicated that 420 schools are damaged, 18 schools out of them are reported severely damaged.",Syria,2023-02-21 06:45:51+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/early-recovery-and-livelihoods-sector-hct-eq-response-update-february-20th-2023,
 18 , Severely Damaged , Schools ,"They indicated that 420 schools are damaged, 18 schools out of them are reported severely damaged.",Syria,2023-02-21 06:45:51+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/early-recovery-and-livelihoods-sector-hct-eq-response-update-february-20th-2023,
               1              ,   Destroyed   ,     Hospitals    ,"Despite four of SAMS’ hospitals being significantly damaged in the February 6 earthquake, rendering one inoperable, SAMS continues to provide comprehensive medical care.",Syria,2023-02-20 19:29:23+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/syria-reeling-todays-64-magnitude-earthquake,
               4              ,   Damaged     ,     Hospitals    ,"Despite four of SAMS’ hospitals being significantly damaged in the February 6 earthquake, rendering one inoperable, SAMS continues to provide comprehensive medical care.",Syria,2023-02-20 19:29:23+00:00,News and Press Release,https://reliefweb.int/report/syrian-arab-republic/syria-reeling-todays-64-magnitude-earthquake,
" 9,000 ", Completely Destroyed , N/A ,"The earthquakes have affected at least 96 communities and 35 sub-districts in NWS; more than 9,000 buildings have been partially or completely destroyed and over 11,000 people have become homeless.",Syria,2023-02-20 17:08:48+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/north-west-syria-flash-update-2-emergency-response-earthquake-20-february-2022,
" 11,000 ", Partially or Completely Destroyed ," Household, Residence ","The earthquakes have affected at least 96 communities and 35 sub-districts in NWS; more than 9,000 buildings have been partially or completely destroyed and over 11,000 people have become homeless.",Syria,2023-02-20 17:08:48+00:00,Situation Report,https://reliefweb.int/report/syrian-arab-republic/north-west-syria-flash-update-2-emergency-response-earthquake-20-february-2022,
 26.5% , Fully Destroyed , N/A ,"All the respondents indicated that their houses are damaged by the earthquake, with 26.5% of respondents indicating that their houses were fully destroyed, 49.5% indicating that their houses were heavily cracked and are inhabitable, and only 21.5% indicating that their houses were partially damaged.",Türkiye,2023-02-20 15:14:13+00:00,Assessment,https://reliefweb.int/report/turkiye/rapid-needs-assessment-report-turkiye-earthquake-response-february-2023-0,
 49.5% , Heavily Cracked and Inhabitable , N/A ,"All the respondents indicated that their houses are damaged by the earthquake, with 26.5% of respondents indicating that their houses were fully destroyed, 49.5% indicating that their houses were heavily cracked and are inhabitable, and only 21.5% indicating that their houses were partially damaged.",Türkiye,2023-02-20 15:14:13+00:00,Assessment,https://reliefweb.int/report/turkiye/rapid-needs-assessment-report-turkiye-earthquake-response-february-2023-0,
